NomeBot;IdOrdem;Data;Odd;Stake;PLR
VOVO FORA [1.01 - 1.10];306015198987;2023-05-04;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];306153520548;2023-05-06;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];306227574096;2023-05-06;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];306281032250;2023-05-06;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];306305008334;2023-05-06;1.09;2;0.1683
VOVO FORA [1.01 - 1.10];306330708596;2023-05-07;1.07;2;0.1309
VOVO FORA [1.01 - 1.10];306403250580;2023-05-07;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];306405192819;2023-05-07;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];306405819140;2023-05-07;1.03;2;-0.16
VOVO FORA [1.01 - 1.10];306455038940;2023-05-07;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];306553997730;2023-05-08;1.06;2;0.1122
VOVO FORA [1.01 - 1.10];306554067974;2023-05-08;1.03;2;-0.22
VOVO FORA [1.01 - 1.10];306786103868;2023-05-11;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];307029064095;2023-05-13;1.02;2;-0.07
VOVO FORA [1.01 - 1.10];307137753247;2023-05-13;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];307327213258;2023-05-14;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];307359539844;2023-05-14;1.03;2;-0.18
VOVO FORA [1.01 - 1.10];307360309906;2023-05-14;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];307671564295;2023-05-18;1.1;2;-0.46
VOVO FORA [1.01 - 1.10];307848526234;2023-05-19;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];307953110186;2023-05-20;1.1;2;0.187
VOVO FORA [1.01 - 1.10];308029639157;2023-05-20;1.02;2;-0.3
VOVO FORA [1.01 - 1.10];308029733452;2023-05-20;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];308084117206;2023-05-21;1.08;2;-0.49
VOVO FORA [1.01 - 1.10];308136156040;2023-05-21;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];308175136983;2023-05-21;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];308519324720;2023-05-24;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];308544258940;2023-05-25;1.02;2;-0.06
VOVO FORA [1.01 - 1.10];308640282878;2023-05-25;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];308844362213;2023-05-27;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];308884247657;2023-05-27;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];308910479151;2023-05-27;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];309062705961;2023-05-28;1.07;2;0.1309
VOVO FORA [1.01 - 1.10];309087567481;2023-05-28;1.04;2;0.0748
