NomeBot;IdOrdem;Data;Odd;Stake;PLR
UNDER 0.5 FT [1.48- 2.5];2,97214E+11;22/02/2023;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];2,97231E+11;23/02/2023;2.24;2;23.188
UNDER 0.5 FT [1.48- 2.5];2,9733E+11;24/02/2023;1.98;2;18.326
UNDER 0.5 FT [1.48- 2.5];2,97438E+11;24/02/2023;2.42;2;-2
UNDER 0.5 FT [1.48- 2.5];2,9746E+11;25/02/2023;2.36;2;-2
UNDER 0.5 FT [1.48- 2.5];2,97463E+11;25/02/2023;2.4;2;-2
UNDER 0.5 FT [1.48- 2.5];2,97585E+11;25/02/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,97586E+11;25/02/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];2,97588E+11;25/02/2023;2.18;2;22.066
UNDER 0.5 FT [1.48- 2.5];2,97638E+11;25/02/2023;1.86;2;16.082
UNDER 0.5 FT [1.48- 2.5];2,97748E+11;26/02/2023;2.24;2;23.188
UNDER 0.5 FT [1.48- 2.5];2,97769E+11;26/02/2023;1.89;2;16.643
UNDER 0.5 FT [1.48- 2.5];2,97769E+11;26/02/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,97799E+11;26/02/2023;2.16;2;21.692
UNDER 0.5 FT [1.48- 2.5];2,97983E+11;28/02/2023;1.98;2;-2
UNDER 0.5 FT [1.48- 2.5];2,97983E+11;28/02/2023;2.38;2;25.806
UNDER 0.5 FT [1.48- 2.5];2,97986E+11;28/02/2023;2.14;2;21.318
UNDER 0.5 FT [1.48- 2.5];2,97986E+11;28/02/2023;2.42;2;26.554
UNDER 0.5 FT [1.48- 2.5];2,98096E+11;01/03/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,98096E+11;01/03/2023;1.86;2;16.082
UNDER 0.5 FT [1.48- 2.5];2,98096E+11;01/03/2023;1.98;2;18.326
UNDER 0.5 FT [1.48- 2.5];2,98319E+11;03/03/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];2,98341E+11;04/03/2023;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];2,98416E+11;04/03/2023;2.32;2;24.684
UNDER 0.5 FT [1.48- 2.5];2,98476E+11;04/03/2023;2.14;2;-2
UNDER 0.5 FT [1.48- 2.5];2,98485E+11;04/03/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,9863E+11;05/03/2023;2.16;2;-2
UNDER 0.5 FT [1.48- 2.5];2,98642E+11;05/03/2023;2.5;2;2.805
UNDER 0.5 FT [1.48- 2.5];2,98659E+11;05/03/2023;1.9;2;1.683
UNDER 0.5 FT [1.48- 2.5];2,98758E+11;07/03/2023;2.5;2;2.805
UNDER 0.5 FT [1.48- 2.5];2,98834E+11;07/03/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,98931E+11;08/03/2023;2.2;2;2.244
UNDER 0.5 FT [1.48- 2.5];2,98938E+11;08/03/2023;2.04;2;-2
UNDER 0.5 FT [1.48- 2.5];2,98938E+11;08/03/2023;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];2,99266E+11;11/03/2023;1.94;2;17.578
UNDER 0.5 FT [1.48- 2.5];2,99366E+11;12/03/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,99498E+11;12/03/2023;2.4;2;-2
UNDER 0.5 FT [1.48- 2.5];2,9951E+11;12/03/2023;2.38;2;25.806
UNDER 0.5 FT [1.48- 2.5];2,99516E+11;12/03/2023;2.02;2;-2
UNDER 0.5 FT [1.48- 2.5];2,99528E+11;12/03/2023;1.9;2;-2
UNDER 0.5 FT [1.48- 2.5];2,99637E+11;14/03/2023;2.38;2;25.806
UNDER 0.5 FT [1.48- 2.5];2,99732E+11;14/03/2023;2.46;2;27.302
UNDER 0.5 FT [1.48- 2.5];2,99742E+11;15/03/2023;2.24;2;-2
UNDER 0.5 FT [1.48- 2.5];2,99971E+11;17/03/2023;2;2;-2
UNDER 0.5 FT [1.48- 2.5];3,00094E+11;17/03/2023;2.46;2;27.302
UNDER 0.5 FT [1.48- 2.5];3,00202E+11;18/03/2023;2.12;2;-2
UNDER 0.5 FT [1.48- 2.5];3,00238E+11;18/03/2023;2;2;-2
UNDER 0.5 FT [1.48- 2.5];3,0024E+11;18/03/2023;2.08;2;-2
UNDER 0.5 FT [1.48- 2.5];3,00288E+11;18/03/2023;2.26;2;23.562
UNDER 0.5 FT [1.48- 2.5];3,00295E+11;18/03/2023;2.38;2;25.806
UNDER 0.5 FT [1.48- 2.5];3,00536E+11;20/03/2023;1.88;2;-2
UNDER 0.5 FT [1.48- 2.5];3,00543E+11;21/03/2023;1.9;2;1.683
UNDER 0.5 FT [1.48- 2.5];3,0102E+11;25/03/2023;1.91;2;-2
UNDER 0.5 FT [1.48- 2.5];3,01039E+11;25/03/2023;1.97;2;-2
UNDER 0.5 FT [1.48- 2.5];3,01137E+11;26/03/2023;2.1;2;2.057
UNDER 0.5 FT [1.48- 2.5];3,01156E+11;26/03/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];3,01171E+11;26/03/2023;2.12;2;20.944
UNDER 0.5 FT [1.48- 2.5];3,01525E+11;31/03/2023;2.2;2;2.244
UNDER 0.5 FT [1.48- 2.5];3,01637E+11;31/03/2023;2.44;2;26.928
UNDER 0.5 FT [1.48- 2.5];3,01653E+11;01/04/2023;1.86;2;16.082
UNDER 0.5 FT [1.48- 2.5];3,01771E+11;01/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,01771E+11;01/04/2023;2.06;2;19.822
UNDER 0.5 FT [1.48- 2.5];3,01772E+11;01/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,01773E+11;01/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,01784E+11;01/04/2023;2.2;2;-2
UNDER 0.5 FT [1.48- 2.5];3,01805E+11;01/04/2023;2.48;2;27.676
UNDER 0.5 FT [1.48- 2.5];3,01816E+11;01/04/2023;2.18;2;-2
UNDER 0.5 FT [1.48- 2.5];3,01825E+11;01/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,01838E+11;01/04/2023;1.92;2;17.204
UNDER 0.5 FT [1.48- 2.5];3,01908E+11;02/04/2023;2.42;2;26.554
UNDER 0.5 FT [1.48- 2.5];3,01956E+11;02/04/2023;1.97;2;18.139
UNDER 0.5 FT [1.48- 2.5];3,01956E+11;02/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,02002E+11;02/04/2023;2.46;2;27.302
UNDER 0.5 FT [1.48- 2.5];3,02005E+11;02/04/2023;2.24;2;23.188
UNDER 0.5 FT [1.48- 2.5];3,02092E+11;04/04/2023;1.95;2;17.765
UNDER 0.5 FT [1.48- 2.5];3,02097E+11;04/04/2023;2.28;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02185E+11;04/04/2023;2.24;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02185E+11;04/04/2023;2.06;2;19.822
UNDER 0.5 FT [1.48- 2.5];3,02193E+11;05/04/2023;2.42;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02432E+11;07/04/2023;1.91;2;17.017
UNDER 0.5 FT [1.48- 2.5];3,02508E+11;07/04/2023;2.44;2;26.928
UNDER 0.5 FT [1.48- 2.5];3,02508E+11;07/04/2023;2.22;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02527E+11;07/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,0256E+11;07/04/2023;1.96;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02665E+11;08/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,02671E+11;08/04/2023;2.5;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02691E+11;08/04/2023;2.14;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02752E+11;09/04/2023;2.08;2;20.196
UNDER 0.5 FT [1.48- 2.5];3,02832E+11;09/04/2023;2.46;2;27.302
UNDER 0.5 FT [1.48- 2.5];3,02869E+11;09/04/2023;2.08;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02883E+11;09/04/2023;2.18;2;22.066
UNDER 0.5 FT [1.48- 2.5];3,02895E+11;09/04/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];3,02991E+11;10/04/2023;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02991E+11;10/04/2023;1.92;2;-2
UNDER 0.5 FT [1.48- 2.5];3,02992E+11;10/04/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];3,02992E+11;10/04/2023;2.5;2;2.805
UNDER 0.5 FT [1.48- 2.5];3,02992E+11;10/04/2023;1.89;2;16.643
UNDER 0.5 FT [1.48- 2.5];3,03009E+11;10/04/2023;1.99;2;18.513
UNDER 0.5 FT [1.48- 2.5];3,03023E+11;10/04/2023;2.2;2;2.244
UNDER 0.5 FT [1.48- 2.5];3,03025E+11;10/04/2023;2.12;2;20.944
UNDER 0.5 FT [1.48- 2.5];3,03519E+11;15/04/2023;2.24;2;-2
UNDER 0.5 FT [1.48- 2.5];3,03565E+11;15/04/2023;2.16;2;-2
UNDER 0.5 FT [1.48- 2.5];3,03566E+11;15/04/2023;1.86;2;16.082
UNDER 0.5 FT [1.48- 2.5];3,03568E+11;15/04/2023;2;2;1.87
