NomeBot;IdOrdem;Data;Odd;Stake;PL
OVER 0.5 HT [1.71- 2];301752492467;2023-04-01;1.95;2;-2
OVER 0.5 HT [1.71- 2];301753524254;2023-04-01;2.02;2;2.04
OVER 0.5 HT [1.71- 2];301754237812;2023-04-01;1.78;2;1.56
OVER 0.5 HT [1.71- 2];301755473788;2023-04-01;1.96;2;-2
OVER 0.5 HT [1.71- 2];301755726391;2023-04-01;2;2;2
OVER 0.5 HT [1.71- 2];301756308913;2023-04-01;1.85;2;1.7
OVER 0.5 HT [1.71- 2];301756314639;2023-04-01;1.87;2;-2
OVER 0.5 HT [1.71- 2];301761010663;2023-04-01;1.93;2;1.86
OVER 0.5 HT [1.71- 2];301767930214;2023-04-01;1.75;2;-2
OVER 0.5 HT [1.71- 2];301782697417;2023-04-01;1.76;2;-2
OVER 0.5 HT [1.71- 2];301787201171;2023-04-01;1.91;2;-2
OVER 0.5 HT [1.71- 2];301787774274;2023-04-01;1.85;2;-2
OVER 0.5 HT [1.71- 2];301788078566;2023-04-01;1.72;2;1.44
OVER 0.5 HT [1.71- 2];301792507281;2023-04-01;1.77;2;-2
OVER 0.5 HT [1.71- 2];301793802954;2023-04-01;1.91;2;-2
OVER 0.5 HT [1.71- 2];301803918075;2023-04-01;1.72;2;-2
OVER 0.5 HT [1.71- 2];301808863735;2023-04-01;1.8;2;-2
OVER 0.5 HT [1.71- 2];301809009470;2023-04-01;1.73;2;1.46
OVER 0.5 HT [1.71- 2];301811367599;2023-04-01;1.77;2;-2
OVER 0.5 HT [1.71- 2];301814646290;2023-04-01;1.76;2;-2
OVER 0.5 HT [1.71- 2];301814925135;2023-04-01;1.84;2;-2
OVER 0.5 HT [1.71- 2];301815011879;2023-04-01;1.74;2;1.48
OVER 0.5 HT [1.71- 2];301815271606;2023-04-01;1.71;2;1.42
OVER 0.5 HT [1.71- 2];301830033622;2023-04-01;1.82;2;1.64
OVER 0.5 HT [1.71- 2];301836190175;2023-04-01;1.78;2;-2
OVER 0.5 HT [1.71- 2];301838295012;2023-04-01;1.85;2;-2
OVER 0.5 HT [1.71- 2];301840000580;2023-04-01;1.72;2;-2
OVER 0.5 HT [1.71- 2];301840174828;2023-04-01;1.8;2;1.6
OVER 0.5 HT [1.71- 2];301840388508;2023-04-01;1.73;2;1.46
OVER 0.5 HT [1.71- 2];301841617870;2023-04-02;1.75;2;1.5
OVER 0.5 HT [1.71- 2];301844014420;2023-04-02;1.72;2;1.44
OVER 0.5 HT [1.71- 2];301845293450;2023-04-02;1.8;2;-2
OVER 0.5 HT [1.71- 2];301845332292;2023-04-02;1.72;2;-2
OVER 0.5 HT [1.71- 2];301845424542;2023-04-02;1.75;2;-2
OVER 0.5 HT [1.71- 2];301845507791;2023-04-02;1.78;2;-2
OVER 0.5 HT [1.71- 2];301849169450;2023-04-02;1.89;2;-2
OVER 0.5 HT [1.71- 2];301850246643;2023-04-02;1.74;2;-2
OVER 0.5 HT [1.71- 2];301854686437;2023-04-02;1.74;2;1.48
OVER 0.5 HT [1.71- 2];301896080327;2023-04-02;1.71;2;-2
OVER 0.5 HT [1.71- 2];301896739438;2023-04-02;1.71;2;1.42
OVER 0.5 HT [1.71- 2];301904350204;2023-04-02;1.74;2;1.48
OVER 0.5 HT [1.71- 2];301907732129;2023-04-02;1.72;2;1.44
OVER 0.5 HT [1.71- 2];301920749129;2023-04-02;1.72;2;-2
OVER 0.5 HT [1.71- 2];301924764148;2023-04-02;1.73;2;1.46
OVER 0.5 HT [1.71- 2];301925012024;2023-04-02;1.83;2;1.66
OVER 0.5 HT [1.71- 2];301925531920;2023-04-02;1.74;2;1.48
OVER 0.5 HT [1.71- 2];301933674858;2023-04-02;1.81;2;-2
OVER 0.5 HT [1.71- 2];301941574619;2023-04-02;1.88;2;-2
OVER 0.5 HT [1.71- 2];301941939012;2023-04-02;1.99;2;-2
OVER 0.5 HT [1.71- 2];301957454697;2023-04-02;1.72;2;-2
OVER 0.5 HT [1.71- 2];301957673760;2023-04-02;1.7;2;-2
OVER 0.5 HT [1.71- 2];301962709765;2023-04-02;1.74;2;-2
OVER 0.5 HT [1.71- 2];301967547389;2023-04-02;1.9;2;-2
OVER 0.5 HT [1.71- 2];301967677842;2023-04-02;1.79;2;-2
OVER 0.5 HT [1.71- 2];301968348208;2023-04-02;2;2;2
OVER 0.5 HT [1.71- 2];301973381633;2023-04-02;1.73;2;-2
OVER 0.5 HT [1.71- 2];301977075945;2023-04-02;1.76;2;-2
OVER 0.5 HT [1.71- 2];301984386268;2023-04-02;1.72;2;1.44
OVER 0.5 HT [1.71- 2];301986642830;2023-04-02;1.71;2;1.42
OVER 0.5 HT [1.71- 2];301986954836;2023-04-02;1.76;2;-2
OVER 0.5 HT [1.71- 2];301991533772;2023-04-02;1.75;2;1.5
OVER 0.5 HT [1.71- 2];301998255831;2023-04-02;1.73;2;-2
OVER 0.5 HT [1.71- 2];302001634351;2023-04-02;1.73;2;-2
OVER 0.5 HT [1.71- 2];302004967206;2023-04-02;1.8;2;1.6
OVER 0.5 HT [1.71- 2];302008396066;2023-04-03;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302062124357;2023-04-03;1.84;2;-2
OVER 0.5 HT [1.71- 2];302062827601;2023-04-03;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302063238673;2023-04-03;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302072353018;2023-04-03;1.78;2;1.56
OVER 0.5 HT [1.71- 2];302073997578;2023-04-03;1.71;2;-2
OVER 0.5 HT [1.71- 2];302074097024;2023-04-03;1.83;2;1.66
OVER 0.5 HT [1.71- 2];302074205156;2023-04-03;1.72;2;-2
OVER 0.5 HT [1.71- 2];302076789185;2023-04-03;1.79;2;-2
OVER 0.5 HT [1.71- 2];302086925430;2023-04-03;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302089119740;2023-04-03;1.77;2;-2
OVER 0.5 HT [1.71- 2];302092946247;2023-04-04;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302094435941;2023-04-04;1.71;2;-2
OVER 0.5 HT [1.71- 2];302164811270;2023-04-04;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302165325145;2023-04-04;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302167301499;2023-04-04;1.72;2;-2
OVER 0.5 HT [1.71- 2];302168308968;2023-04-04;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302181120415;2023-04-04;1.83;2;-2
OVER 0.5 HT [1.71- 2];302181149479;2023-04-04;1.75;2;-2
OVER 0.5 HT [1.71- 2];302181325194;2023-04-04;1.71;2;-2
OVER 0.5 HT [1.71- 2];302181492418;2023-04-04;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302187684767;2023-04-05;1.79;2;-2
OVER 0.5 HT [1.71- 2];302189485215;2023-04-05;1.75;2;-2
OVER 0.5 HT [1.71- 2];302194119263;2023-04-05;1.8;2;1.6
OVER 0.5 HT [1.71- 2];302194146740;2023-04-05;1.73;2;-2
OVER 0.5 HT [1.71- 2];302278166954;2023-04-05;1.98;2;1.96
OVER 0.5 HT [1.71- 2];302285798193;2023-04-05;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302286106013;2023-04-05;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302288173346;2023-04-05;1.71;2;-2
OVER 0.5 HT [1.71- 2];302299979632;2023-04-05;1.81;2;-2
OVER 0.5 HT [1.71- 2];302300017677;2023-04-05;1.77;2;1.54
OVER 0.5 HT [1.71- 2];302307671974;2023-04-06;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302307746687;2023-04-06;1.8;2;1.6
OVER 0.5 HT [1.71- 2];302307825954;2023-04-06;1.86;2;-2
OVER 0.5 HT [1.71- 2];302309985170;2023-04-06;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302315328774;2023-04-06;1.75;2;1.5
OVER 0.5 HT [1.71- 2];302422546095;2023-04-06;1.75;2;1.5
OVER 0.5 HT [1.71- 2];302422624095;2023-04-06;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302428525104;2023-04-07;1.72;2;-2
OVER 0.5 HT [1.71- 2];302428686511;2023-04-07;1.79;2;-2
OVER 0.5 HT [1.71- 2];302428965986;2023-04-07;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302428965993;2023-04-07;1.87;2;1.74
OVER 0.5 HT [1.71- 2];302470973792;2023-04-07;1.93;2;-2
OVER 0.5 HT [1.71- 2];302474726652;2023-04-07;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302483353028;2023-04-07;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302492638522;2023-04-07;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302492642566;2023-04-07;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302492871226;2023-04-07;1.89;2;1.78
OVER 0.5 HT [1.71- 2];302492871851;2023-04-07;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302493115656;2023-04-07;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302493115935;2023-04-07;1.72;2;-2
OVER 0.5 HT [1.71- 2];302493241561;2023-04-07;1.99;2;-2
OVER 0.5 HT [1.71- 2];302493369592;2023-04-07;1.72;2;-2
OVER 0.5 HT [1.71- 2];302493370088;2023-04-07;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302493502839;2023-04-07;1.96;2;1.92
OVER 0.5 HT [1.71- 2];302493503787;2023-04-07;1.92;2;1.84
OVER 0.5 HT [1.71- 2];302555247102;2023-04-07;1.97;2;-2
OVER 0.5 HT [1.71- 2];302555323418;2023-04-07;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302555777390;2023-04-07;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302564822262;2023-04-08;1.72;2;-2
OVER 0.5 HT [1.71- 2];302613727212;2023-04-08;1.73;2;-2
OVER 0.5 HT [1.71- 2];302615940837;2023-04-08;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302621131844;2023-04-08;1.78;2;1.56
OVER 0.5 HT [1.71- 2];302621210073;2023-04-08;1.81;2;-2
OVER 0.5 HT [1.71- 2];302622751018;2023-04-08;1.78;2;1.56
OVER 0.5 HT [1.71- 2];302627339497;2023-04-08;1.75;2;1.5
OVER 0.5 HT [1.71- 2];302627412922;2023-04-08;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302631109377;2023-04-08;1.75;2;1.5
OVER 0.5 HT [1.71- 2];302639937648;2023-04-08;1.8;2;1.6
OVER 0.5 HT [1.71- 2];302645887164;2023-04-08;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302652697006;2023-04-08;1.75;2;-2
OVER 0.5 HT [1.71- 2];302653292066;2023-04-08;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302653731068;2023-04-08;1.72;2;-2
OVER 0.5 HT [1.71- 2];302658841151;2023-04-08;1.7;2;1.4
OVER 0.5 HT [1.71- 2];302658999673;2023-04-08;1.84;2;1.68
OVER 0.5 HT [1.71- 2];302658999994;2023-04-08;1.76;2;1.52
OVER 0.5 HT [1.71- 2];302659261704;2023-04-08;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302659914302;2023-04-08;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302660212245;2023-04-08;1.84;2;-2
OVER 0.5 HT [1.71- 2];302660711150;2023-04-08;1.75;2;-2
OVER 0.5 HT [1.71- 2];302663090907;2023-04-08;1.81;2;1.62
OVER 0.5 HT [1.71- 2];302663473521;2023-04-08;1.9;2;1.8
OVER 0.5 HT [1.71- 2];302669536823;2023-04-08;1.78;2;-2
OVER 0.5 HT [1.71- 2];302669536915;2023-04-08;1.86;2;1.72
OVER 0.5 HT [1.71- 2];302675829814;2023-04-08;1.73;2;-2
OVER 0.5 HT [1.71- 2];302676383381;2023-04-08;1.76;2;1.52
OVER 0.5 HT [1.71- 2];302695756144;2023-04-08;1.84;2;1.68
OVER 0.5 HT [1.71- 2];302696235721;2023-04-08;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302696855860;2023-04-08;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302700261613;2023-04-08;1.77;2;1.54
OVER 0.5 HT [1.71- 2];302700791913;2023-04-08;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302707266920;2023-04-08;1.81;2;1.62
OVER 0.5 HT [1.71- 2];302711724969;2023-04-08;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302715932563;2023-04-08;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302716282999;2023-04-08;1.98;2;-2
OVER 0.5 HT [1.71- 2];302718464549;2023-04-08;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302721287245;2023-04-08;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302721945595;2023-04-08;1.82;2;1.64
OVER 0.5 HT [1.71- 2];302722982282;2023-04-08;2;2;-2
OVER 0.5 HT [1.71- 2];302736226711;2023-04-08;1.8;2;1.6
OVER 0.5 HT [1.71- 2];302737057017;2023-04-08;1.83;2;-2
OVER 0.5 HT [1.71- 2];302739361034;2023-04-08;1.96;2;-2
OVER 0.5 HT [1.71- 2];302745461913;2023-04-08;1.74;2;-2
OVER 0.5 HT [1.71- 2];302747639650;2023-04-08;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302747680574;2023-04-08;1.75;2;-2
OVER 0.5 HT [1.71- 2];302747817678;2023-04-08;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302747817788;2023-04-08;1.74;2;-2
OVER 0.5 HT [1.71- 2];302747984499;2023-04-08;1.86;2;-2
OVER 0.5 HT [1.71- 2];302752678247;2023-04-09;1.79;2;1.58
OVER 0.5 HT [1.71- 2];302752679786;2023-04-09;1.77;2;-2
OVER 0.5 HT [1.71- 2];302752771028;2023-04-09;1.73;2;-2
OVER 0.5 HT [1.71- 2];302753085722;2023-04-09;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302756439207;2023-04-09;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302757315839;2023-04-09;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302761183634;2023-04-09;1.79;2;-2
OVER 0.5 HT [1.71- 2];302761240114;2023-04-09;1.73;2;-2
OVER 0.5 HT [1.71- 2];302769872158;2023-04-09;1.71;2;-2
OVER 0.5 HT [1.71- 2];302770202282;2023-04-09;1.79;2;-2
OVER 0.5 HT [1.71- 2];302774352458;2023-04-09;1.87;2;-2
OVER 0.5 HT [1.71- 2];302774352473;2023-04-09;1.89;2;-2
OVER 0.5 HT [1.71- 2];302774521468;2023-04-09;1.8;2;1.6
OVER 0.5 HT [1.71- 2];302774647770;2023-04-09;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302793518026;2023-04-09;1.74;2;1.48
OVER 0.5 HT [1.71- 2];302807492131;2023-04-09;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302811356642;2023-04-09;1.97;2;1.94
OVER 0.5 HT [1.71- 2];302818030243;2023-04-09;1.75;2;-2
OVER 0.5 HT [1.71- 2];302824412460;2023-04-09;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302831633800;2023-04-09;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302838066116;2023-04-09;1.89;2;-2
OVER 0.5 HT [1.71- 2];302838251908;2023-04-09;1.74;2;-2
OVER 0.5 HT [1.71- 2];302846984323;2023-04-09;1.74;2;-2
OVER 0.5 HT [1.71- 2];302851409104;2023-04-09;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302860360507;2023-04-09;1.97;2;-2
OVER 0.5 HT [1.71- 2];302860360514;2023-04-09;1.73;2;-2
OVER 0.5 HT [1.71- 2];302861006560;2023-04-09;1.72;2;-2
OVER 0.5 HT [1.71- 2];302863944005;2023-04-09;1.86;2;-2
OVER 0.5 HT [1.71- 2];302868052958;2023-04-09;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302868847361;2023-04-09;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302875069179;2023-04-09;1.76;2;-2
OVER 0.5 HT [1.71- 2];302878312095;2023-04-09;1.86;2;1.72
OVER 0.5 HT [1.71- 2];302878312578;2023-04-09;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302882578688;2023-04-09;1.97;2;-2
OVER 0.5 HT [1.71- 2];302889949027;2023-04-09;1.82;2;-2
OVER 0.5 HT [1.71- 2];302898648074;2023-04-09;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302935184789;2023-04-10;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302941698370;2023-04-10;1.72;2;1.44
OVER 0.5 HT [1.71- 2];302956460620;2023-04-10;1.73;2;1.46
OVER 0.5 HT [1.71- 2];302956563418;2023-04-10;1.71;2;1.42
OVER 0.5 HT [1.71- 2];302956677297;2023-04-10;1.72;2;-2
OVER 0.5 HT [1.71- 2];302956928308;2023-04-10;1.76;2;1.52
OVER 0.5 HT [1.71- 2];302957063109;2023-04-10;1.94;2;-2
OVER 0.5 HT [1.71- 2];302974392814;2023-04-10;1.84;2;-2
OVER 0.5 HT [1.71- 2];303000230329;2023-04-10;1.72;2;-2
OVER 0.5 HT [1.71- 2];303005439157;2023-04-10;1.71;2;1.42
OVER 0.5 HT [1.71- 2];303015666323;2023-04-10;1.72;2;-2
OVER 0.5 HT [1.71- 2];303015666338;2023-04-10;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303018233108;2023-04-10;1.9;2;-2
OVER 0.5 HT [1.71- 2];303018285645;2023-04-10;1.74;2;-2
OVER 0.5 HT [1.71- 2];303019606892;2023-04-10;1.75;2;-2
OVER 0.5 HT [1.71- 2];303020550819;2023-04-10;1.73;2;-2
OVER 0.5 HT [1.71- 2];303031872587;2023-04-10;1.86;2;-2
OVER 0.5 HT [1.71- 2];303036598056;2023-04-11;1.72;2;1.44
OVER 0.5 HT [1.71- 2];303073468224;2023-04-11;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303095798558;2023-04-11;1.71;2;1.42
OVER 0.5 HT [1.71- 2];303109193056;2023-04-11;1.73;2;-2
OVER 0.5 HT [1.71- 2];303109825990;2023-04-11;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303112820852;2023-04-11;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303118436799;2023-04-11;1.98;2;1.96
OVER 0.5 HT [1.71- 2];303120413814;2023-04-11;1.96;2;1.92
OVER 0.5 HT [1.71- 2];303120487615;2023-04-11;1.71;2;1.42
OVER 0.5 HT [1.71- 2];303122934316;2023-04-11;1.75;2;1.5
OVER 0.5 HT [1.71- 2];303126531314;2023-04-12;1.95;2;1.9
OVER 0.5 HT [1.71- 2];303126531345;2023-04-12;1.81;2;1.62
OVER 0.5 HT [1.71- 2];303126660832;2023-04-12;1.74;2;-2
OVER 0.5 HT [1.71- 2];303128968659;2023-04-12;1.77;2;1.54
OVER 0.5 HT [1.71- 2];303172835624;2023-04-12;1.76;2;-2
OVER 0.5 HT [1.71- 2];303204333481;2023-04-12;1.72;2;1.44
OVER 0.5 HT [1.71- 2];303204804734;2023-04-12;1.75;2;1.5
OVER 0.5 HT [1.71- 2];303208153024;2023-04-12;1.7;2;-2
OVER 0.5 HT [1.71- 2];303211657357;2023-04-12;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303215699027;2023-04-12;1.85;2;1.7
OVER 0.5 HT [1.71- 2];303217433926;2023-04-12;1.81;2;-2
OVER 0.5 HT [1.71- 2];303218066160;2023-04-12;1.71;2;-2
OVER 0.5 HT [1.71- 2];303223689363;2023-04-13;1.78;2;1.56
OVER 0.5 HT [1.71- 2];303224186581;2023-04-13;1.71;2;-2
OVER 0.5 HT [1.71- 2];303224799073;2023-04-13;1.81;2;-2
OVER 0.5 HT [1.71- 2];303225453516;2023-04-13;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303267086256;2023-04-13;1.71;2;-2
OVER 0.5 HT [1.71- 2];303286123083;2023-04-13;1.89;2;-2
OVER 0.5 HT [1.71- 2];303287393170;2023-04-13;1.96;2;1.92
OVER 0.5 HT [1.71- 2];303290913232;2023-04-13;1.73;2;-2
OVER 0.5 HT [1.71- 2];303298096109;2023-04-13;1.81;2;-2
OVER 0.5 HT [1.71- 2];303298798045;2023-04-13;1.73;2;-2
OVER 0.5 HT [1.71- 2];303306540117;2023-04-13;1.78;2;1.56
OVER 0.5 HT [1.71- 2];303310855839;2023-04-13;1.72;2;-2
OVER 0.5 HT [1.71- 2];303312563959;2023-04-13;1.7;2;1.4
OVER 0.5 HT [1.71- 2];303314235890;2023-04-13;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303317864504;2023-04-14;1.75;2;1.5
OVER 0.5 HT [1.71- 2];303318021317;2023-04-14;1.9;2;-2
OVER 0.5 HT [1.71- 2];303319813735;2023-04-14;1.82;2;1.64
OVER 0.5 HT [1.71- 2];303396340530;2023-04-14;1.7;2;-2
OVER 0.5 HT [1.71- 2];303396945153;2023-04-14;1.71;2;1.42
OVER 0.5 HT [1.71- 2];303407521121;2023-04-14;1.84;2;1.68
OVER 0.5 HT [1.71- 2];303417073320;2023-04-14;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303419876027;2023-04-14;1.75;2;1.5
OVER 0.5 HT [1.71- 2];303423219276;2023-04-14;1.88;2;1.76
OVER 0.5 HT [1.71- 2];303423386618;2023-04-14;1.98;2;1.96
OVER 0.5 HT [1.71- 2];303439766864;2023-04-14;1.87;2;1.74
OVER 0.5 HT [1.71- 2];303449304420;2023-04-15;1.83;2;1.66
OVER 0.5 HT [1.71- 2];303451798717;2023-04-15;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303465917069;2023-04-15;1.87;2;1.74
OVER 0.5 HT [1.71- 2];303466658986;2023-04-15;1.71;2;-2
OVER 0.5 HT [1.71- 2];303471484781;2023-04-15;1.92;2;-2
OVER 0.5 HT [1.71- 2];303471530557;2023-04-15;1.73;2;-2
OVER 0.5 HT [1.71- 2];303475936340;2023-04-15;1.73;2;-2
OVER 0.5 HT [1.71- 2];303475989354;2023-04-15;1.71;2;1.42
OVER 0.5 HT [1.71- 2];303475989466;2023-04-15;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303504136926;2023-04-15;1.73;2;-2
OVER 0.5 HT [1.71- 2];303504670568;2023-04-15;1.79;2;-2
OVER 0.5 HT [1.71- 2];303504944797;2023-04-15;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303508943518;2023-04-15;1.72;2;1.44
OVER 0.5 HT [1.71- 2];303509459763;2023-04-15;1.72;2;1.44
OVER 0.5 HT [1.71- 2];303509775993;2023-04-15;1.72;2;-2
OVER 0.5 HT [1.71- 2];303515096792;2023-04-15;1.79;2;1.58
OVER 0.5 HT [1.71- 2];303515653850;2023-04-15;1.79;2;1.58
OVER 0.5 HT [1.71- 2];303515653963;2023-04-15;2;2;-2
OVER 0.5 HT [1.71- 2];303515991775;2023-04-15;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303530015243;2023-04-15;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303537308629;2023-04-15;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303539571712;2023-04-15;1.72;2;1.44
OVER 0.5 HT [1.71- 2];303544726011;2023-04-15;1.77;2;1.54
OVER 0.5 HT [1.71- 2];303545089195;2023-04-15;1.75;2;-2
OVER 0.5 HT [1.71- 2];303545089533;2023-04-15;1.8;2;1.6
OVER 0.5 HT [1.71- 2];303545089645;2023-04-15;1.87;2;1.74
OVER 0.5 HT [1.71- 2];303545531799;2023-04-15;1.71;2;1.42
OVER 0.5 HT [1.71- 2];303546125485;2023-04-15;1.8;2;1.6
OVER 0.5 HT [1.71- 2];303546125542;2023-04-15;1.79;2;1.57
OVER 0.5 HT [1.71- 2];303546430196;2023-04-15;2.02;2;-2
OVER 0.5 HT [1.71- 2];303547492409;2023-04-15;2.02;2;-2
OVER 0.5 HT [1.71- 2];303584167445;2023-04-15;1.78;2;-2
OVER 0.5 HT [1.71- 2];303587935971;2023-04-15;1.71;2;-2
OVER 0.5 HT [1.71- 2];303601620128;2023-04-15;1.89;2;1.78
OVER 0.5 HT [1.71- 2];303601939231;2023-04-15;1.74;2;-2
OVER 0.5 HT [1.71- 2];303604066944;2023-04-15;1.75;2;-2
OVER 0.5 HT [1.71- 2];303604454488;2023-04-15;1.71;2;-2
OVER 0.5 HT [1.71- 2];303605869973;2023-04-15;1.89;2;1.78
OVER 0.5 HT [1.71- 2];303606860799;2023-04-15;1.72;2;-2
OVER 0.5 HT [1.71- 2];303607351885;2023-04-15;1.98;2;1.96
OVER 0.5 HT [1.71- 2];303709050707;2023-04-16;1.78;2;-2
OVER 0.5 HT [1.71- 2];303709050841;2023-04-16;1.72;2;-2
OVER 0.5 HT [1.71- 2];303709135167;2023-04-16;1.72;2;-2
OVER 0.5 HT [1.71- 2];303714182957;2023-04-16;1.78;2;-2
OVER 0.5 HT [1.71- 2];303720567962;2023-04-16;1.74;2;-2
OVER 0.5 HT [1.71- 2];303730024230;2023-04-16;2.02;2;-2
OVER 0.5 HT [1.71- 2];303730198101;2023-04-16;1.81;2;-2
OVER 0.5 HT [1.71- 2];303746670102;2023-04-16;1.79;2;1.58
OVER 0.5 HT [1.71- 2];303746911327;2023-04-16;1.76;2;1.52
OVER 0.5 HT [1.71- 2];303751321749;2023-04-16;1.7;2;-2
OVER 0.5 HT [1.71- 2];303752667544;2023-04-16;1.78;2;-2
OVER 0.5 HT [1.71- 2];303756862711;2023-04-16;1.82;2;1.64
OVER 0.5 HT [1.71- 2];303761145623;2023-04-16;1.8;2;-2
OVER 0.5 HT [1.71- 2];303761811990;2023-04-16;1.77;2;-2
OVER 0.5 HT [1.71- 2];303763687484;2023-04-16;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303766625408;2023-04-16;1.8;2;1.6
OVER 0.5 HT [1.71- 2];303766708040;2023-04-16;1.73;2;-2
OVER 0.5 HT [1.71- 2];303770837195;2023-04-16;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303774086185;2023-04-16;1.9;2;-2
OVER 0.5 HT [1.71- 2];303775661257;2023-04-16;1.85;2;1.7
OVER 0.5 HT [1.71- 2];303777934433;2023-04-16;1.84;2;1.68
OVER 0.5 HT [1.71- 2];303778224407;2023-04-16;1.8;2;-2
OVER 0.5 HT [1.71- 2];303778375222;2023-04-16;1.72;2;-2
OVER 0.5 HT [1.71- 2];303778613061;2023-04-16;1.83;2;1.66
OVER 0.5 HT [1.71- 2];303782139454;2023-04-16;1.8;2;1.6
OVER 0.5 HT [1.71- 2];303783672465;2023-04-16;1.72;2;1.44
OVER 0.5 HT [1.71- 2];303791081510;2023-04-16;1.83;2;1.66
OVER 0.5 HT [1.71- 2];303791903457;2023-04-16;1.73;2;-2
OVER 0.5 HT [1.71- 2];303793319180;2023-04-16;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303795251538;2023-04-16;1.72;2;-2
OVER 0.5 HT [1.71- 2];303803132200;2023-04-17;2.02;2;-2
OVER 0.5 HT [1.71- 2];303805707683;2023-04-17;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303839812131;2023-04-17;1.76;2;1.52
OVER 0.5 HT [1.71- 2];303866254455;2023-04-17;1.74;2;-2
OVER 0.5 HT [1.71- 2];303875342037;2023-04-17;1.74;2;1.48
OVER 0.5 HT [1.71- 2];303876584406;2023-04-17;1.96;2;1.92
OVER 0.5 HT [1.71- 2];303876976065;2023-04-17;1.84;2;1.68
OVER 0.5 HT [1.71- 2];303877497931;2023-04-17;1.73;2;1.46
OVER 0.5 HT [1.71- 2];303878638620;2023-04-17;1.73;2;-2
OVER 0.5 HT [1.71- 2];303880146237;2023-04-17;1.79;2;-2
OVER 0.5 HT [1.71- 2];303888045168;2023-04-17;1.9;2;1.8
