NomeBot;IdOrdem;Data;Odd;Stake;PLR
OVER 0.5 HT [1.48- 1.7];2,98E+11;04/03/2023;1.63;2;-2
OVER 0.5 HT [1.48- 1.7];2,98E+11;04/03/2023;1.54;2;10.098
OVER 0.5 HT [1.48- 1.7];2,99E+11;05/03/2023;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];2,99E+11;09/03/2023;1.61;2;11.407
OVER 0.5 HT [1.48- 1.7];2,99E+11;11/03/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];2,99E+11;11/03/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];2,99E+11;11/03/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];2,99E+11;12/03/2023;1.57;2;10.659
OVER 0.5 HT [1.48- 1.7];2,99E+11;12/03/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];2,99E+11;12/03/2023;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];2,99E+11;12/03/2023;1.6;2;1.122
OVER 0.5 HT [1.48- 1.7];3,00E+11;12/03/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];3,00E+11;13/03/2023;1.57;2;10.659
OVER 0.5 HT [1.48- 1.7];3,00E+11;18/03/2023;1.67;2;-2
OVER 0.5 HT [1.48- 1.7];3,00E+11;18/03/2023;1.51;2;0.9537
OVER 0.5 HT [1.48- 1.7];3,00E+11;18/03/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];3,00E+11;19/03/2023;1.71;2;13.277
OVER 0.5 HT [1.48- 1.7];3,00E+11;19/03/2023;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];3,01E+11;20/03/2023;1.61;2;11.407
OVER 0.5 HT [1.48- 1.7];3,01E+11;24/03/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];3,01E+11;24/03/2023;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];3,01E+11;25/03/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];3,01E+11;25/03/2023;1.69;2;12.903
OVER 0.5 HT [1.48- 1.7];3,01E+11;25/03/2023;1.63;2;11.781
OVER 0.5 HT [1.48- 1.7];3,01E+11;26/03/2023;1.57;2;10.659
