ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
33;OVER 0.5 HT [1.48- 1.7];278655498628;2022-08-28T01:20:41.505Z;2;1.68;BACK;1.36;Over 0.5 Goals;5851483;Atletico Nacional Medellin v Atletico Bucaramanga;31684811;FIRST_HALF_GOALS_05;1.202440281;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278697547277;2022-08-28T11:41:50.940Z;2;1.55;BACK;-2;Over 0.5 Goals;5851483;Holstein Kiel v SV Sandhausen;31681122;FIRST_HALF_GOALS_05;1.202386556;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278697788668;2022-08-28T11:43:21.948Z;2;1.54;BACK;-2;Over 0.5 Goals;5851483;Hannover v Greuther Furth;31681123;FIRST_HALF_GOALS_05;1.202386446;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278707727908;2022-08-28T12:48:23.446Z;2;1.47;BACK;-2;Over 0.5 Goals;5851483;FC Volendam v FC Twente;31680919;FIRST_HALF_GOALS_05;1.202380458;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278717112139;2022-08-28T13:41:40.692Z;2;1.55;BACK;-2;Over 0.5 Goals;5851483;FC Koln v Stuttgart;31662453;FIRST_HALF_GOALS_05;1.202080526;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278730011689;2022-08-28T14:57:22.118Z;2;1.52;BACK;-2;Over 0.5 Goals;5851483;Cambuur Leeuwarden v Az Alkmaar;31680908;FIRST_HALF_GOALS_05;1.202380568;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278732005036;2022-08-28T15:11:22.229Z;2;1.54;BACK;1.08;Over 0.5 Goals;5851483;Rapid Vienna v Sturm Graz;31680906;FIRST_HALF_GOALS_05;1.202381743;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278746041861;2022-08-28T16:40:54.505Z;2;1.51;BACK;-2;Over 0.5 Goals;5851483;Verona v Atalanta;31663324;FIRST_HALF_GOALS_05;1.202097335;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278755102091;2022-08-28T17:42:54.169Z;2;1.58;BACK;1.16;Over 0.5 Goals;5851483;Eibar v Ponferradina;31682410;FIRST_HALF_GOALS_05;1.202414809;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278756425488;2022-08-28T17:53:59.308Z;2;1.47;BACK;0.94;Over 0.5 Goals;5851483;Barcelona v Valladolid;31665727;FIRST_HALF_GOALS_05;1.202153448;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278763639753;2022-08-28T18:55:38.749Z;2;1.6;BACK;1.2;Over 0.5 Goals;5851483;Lecce v Empoli;31669151;FIRST_HALF_GOALS_05;1.202194703;FIRST_HALF_GOALS_05
