ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
62;OVER 0.5 HT [1.71- 2];277168758183;2022-08-14T17:20:38.067Z;2;1.72;BACK;-2;Over 0.5 Goals;5851483;Vizela v Porto;31647075;FIRST_HALF_GOALS_05;1.201869407;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277171885161;2022-08-14T17:44:07.472Z;2;1.88;BACK;-2;Over 0.5 Goals;5851483;Ibiza Eivissa v Granada;31646788;FIRST_HALF_GOALS_05;1.201849042;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277172137641;2022-08-14T17:46:06.208Z;2;1.84;BACK;1.68;Over 0.5 Goals;5851483;Valencia v Girona;31553353;FIRST_HALF_GOALS_05;1.200521594;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277179833138;2022-08-14T18:46:38.916Z;2;1.75;BACK;-2;Over 0.5 Goals;5851483;Liverpool Montevideo v Nacional (Uru);31652264;FIRST_HALF_GOALS_05;1.201936358;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277181457871;2022-08-14T18:57:40.463Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Modena v Frosinone;31646513;FIRST_HALF_GOALS_05;1.201845591;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277181458166;2022-08-14T18:57:40.616Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Brescia v Sudtirol;31646632;FIRST_HALF_GOALS_05;1.201850290;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277182267746;2022-08-14T19:02:39.400Z;2;1.81;BACK;1.62;Over 0.5 Goals;5851483;Spal v Reggina;31646633;FIRST_HALF_GOALS_05;1.201850180;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277182433630;2022-08-14T19:03:38.756Z;2;1.73;BACK;-2;Over 0.5 Goals;5851483;Benevento v Cosenza;31646630;FIRST_HALF_GOALS_05;1.201850510;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277182519977;2022-08-14T19:04:09.489Z;2;1.89;BACK;1.78;Over 0.5 Goals;5851483;Spezia v Empoli;31553340;FIRST_HALF_GOALS_05;1.200522198;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277182881209;2022-08-14T19:06:12.535Z;2;1.79;BACK;1.58;Over 0.5 Goals;5851483;Salernitana v Roma;31551649;FIRST_HALF_GOALS_05;1.200502811;FIRST_HALF_GOALS_05
